"data/data1/116sirona.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 116sirona. EAR-A-RDR-3-52COLOR-V2.1:116SIRONA_TAB. NASA Planetary Data System, 1995.                                  ","116 SIRONA     ","ASTEROID","116sirona.tab     ","116SIRONA_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/11parthenope.lbl  ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 11parthenope. EAR-A-RDR-3-52COLOR-V2.1:11PARTHENOPE_TAB. NASA Planetary Data System, 1995.                            ","11 PARTHENOPE  ","ASTEROID","11parthenope.tab  ","11PARTHENOPE_TAB  ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/1219britta.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 1219britta. EAR-A-RDR-3-52COLOR-V2.1:1219BRITTA_TAB. NASA Planetary Data System, 1995.                                ","1219 BRITTA    ","ASTEROID","1219britta.tab    ","1219BRITTA_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/12victoria.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 12victoria. EAR-A-RDR-3-52COLOR-V2.1:12VICTORIA_TAB. NASA Planetary Data System, 1995.                                ","12 VICTORIA    ","ASTEROID","12victoria.tab    ","12VICTORIA_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/130elektra.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 130elektra. EAR-A-RDR-3-52COLOR-V2.1:130ELEKTRA_TAB. NASA Planetary Data System, 1995.                                ","130 ELEKTRA    ","ASTEROID","130elektra.tab    ","130ELEKTRA_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/135hertha1.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 135hertha1. EAR-A-RDR-3-52COLOR-V2.1:135HERTHA1_TAB. NASA Planetary Data System, 1995.                                ","135 HERTHA     ","ASTEROID","135hertha1.tab    ","135HERTHA1_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/135hertha2.lbl    ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 135hertha2. EAR-A-RDR-3-52COLOR-V2.1:135HERTHA2_TAB. NASA Planetary Data System, 1995.                                ","135 HERTHA     ","ASTEROID","135hertha2.tab    ","135HERTHA2_TAB    ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/138tolosa.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 138tolosa. EAR-A-RDR-3-52COLOR-V2.1:138TOLOSA_TAB. NASA Planetary Data System, 1995.                                  ","138 TOLOSA     ","ASTEROID","138tolosa.tab     ","138TOLOSA_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/13egeria.lbl      ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 13egeria. EAR-A-RDR-3-52COLOR-V2.1:13EGERIA_TAB. NASA Planetary Data System, 1995.                                    ","13 EGERIA      ","ASTEROID","13egeria.tab      ","13EGERIA_TAB      ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
"data/data1/145adeona.lbl     ","Bell, J. F., Owensby, P.D., Hawke, B.R., Brown, R.H., Cruikshank, D., and Hartmann, W.K., 145adeona. EAR-A-RDR-3-52COLOR-V2.1:145ADEONA_TAB. NASA Planetary Data System, 1995.                                  ","145 ADEONA     ","ASTEROID","145adeona.tab     ","145ADEONA_TAB     ","N/A       ","N/A       ","OBS376T3","Mauna Kea Observatory 3.2-m NASA infrared Cassegrain equat. reflector (IRTF)","CVF","Circularly Variable Filter"
